"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043062","GO:0043062","extracellular structure organization","5/262","184/6818",0.842313169700741,0.935331178604619,0.840144433053862,"LUM/AEBP1/COL3A1/PRSS2/COL1A2",5
"GO:0001508","GO:0001508","action potential","1/262","47/6818",0.842461416189976,0.935331178604619,0.840144433053862,"ATP1B1",1
"GO:0001776","GO:0001776","leukocyte homeostasis","1/262","47/6818",0.842461416189976,0.935331178604619,0.840144433053862,"ANXA1",1
"GO:0019217","GO:0019217","regulation of fatty acid metabolic process","1/262","47/6818",0.842461416189976,0.935331178604619,0.840144433053862,"ANXA1",1
"GO:0030326","GO:0030326","embryonic limb morphogenesis","1/262","47/6818",0.842461416189976,0.935331178604619,0.840144433053862,"CRABP2",1
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","1/262","47/6818",0.842461416189976,0.935331178604619,0.840144433053862,"CRABP2",1
"GO:0035282","GO:0035282","segmentation","1/262","47/6818",0.842461416189976,0.935331178604619,0.840144433053862,"BASP1",1
"GO:0061326","GO:0061326","renal tubule development","1/262","47/6818",0.842461416189976,0.935331178604619,0.840144433053862,"AQP1",1
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","2/262","85/6818",0.844482611741044,0.936569560822567,0.841256787640346,"GSTP1/ISG15",2
"GO:0030509","GO:0030509","BMP signaling pathway","2/262","85/6818",0.844482611741044,0.936569560822567,0.841256787640346,"CHRDL2/EGR1",2
"GO:0032200","GO:0032200","telomere organization","2/262","85/6818",0.844482611741044,0.936569560822567,0.841256787640346,"HSP90AA1/H3-3B",2
"GO:0045229","GO:0045229","external encapsulating structure organization","5/262","185/6818",0.845663612496366,0.937544147949866,0.842132193024295,"LUM/AEBP1/COL3A1/PRSS2/COL1A2",5
"GO:0071222","GO:0071222","cellular response to lipopolysaccharide","3/262","120/6818",0.846335225959482,0.937735906475961,0.842304436676463,"CCL2/GSTP1/XBP1",3
"GO:0006029","GO:0006029","proteoglycan metabolic process","1/262","48/6818",0.848557282230181,0.937735906475961,0.842304436676463,"BGN",1
"GO:0007601","GO:0007601","visual perception","1/262","48/6818",0.848557282230181,0.937735906475961,0.842304436676463,"LUM",1
"GO:0030500","GO:0030500","regulation of bone mineralization","1/262","48/6818",0.848557282230181,0.937735906475961,0.842304436676463,"ISG15",1
"GO:0031058","GO:0031058","positive regulation of histone modification","1/262","48/6818",0.848557282230181,0.937735906475961,0.842304436676463,"MUC1",1
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","1/262","48/6818",0.848557282230181,0.937735906475961,0.842304436676463,"IFITM1",1
"GO:0048813","GO:0048813","dendrite morphogenesis","1/262","48/6818",0.848557282230181,0.937735906475961,0.842304436676463,"EFNA1",1
"GO:0072091","GO:0072091","regulation of stem cell proliferation","1/262","48/6818",0.848557282230181,0.937735906475961,0.842304436676463,"ZFP36L1",1
"GO:1901657","GO:1901657","glycosyl compound metabolic process","1/262","48/6818",0.848557282230181,0.937735906475961,0.842304436676463,"AKR1B10",1
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/262","86/6818",0.84915365703989,0.938060770704323,0.842596240135174,"HSPA5/CHRDL2",2
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","4/262","154/6818",0.849637665131988,0.938261316211971,0.842776376535711,"ZFP36L1/COL3A1/HSPA5/COL1A2",4
"GO:0051170","GO:0051170","import into nucleus","2/262","87/6818",0.853697130607706,0.939526786028345,0.843913062071,"HSP90AA1/TRIM28",2
"GO:0051650","GO:0051650","establishment of vesicle localization","2/262","87/6818",0.853697130607706,0.939526786028345,0.843913062071,"SDC1/TMED9",2
"GO:1902652","GO:1902652","secondary alcohol metabolic process","2/262","87/6818",0.853697130607706,0.939526786028345,0.843913062071,"APOE/NPC2",2
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","3/262","122/6818",0.854201789551616,0.939526786028345,0.843913062071,"CALCA/APOE/ATP1B1",3
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","3/262","122/6818",0.854201789551616,0.939526786028345,0.843913062071,"COL3A1/HSPA5/COL1A2",3
"GO:0000045","GO:0000045","autophagosome assembly","1/262","49/6818",0.854418137777551,0.939526786028345,0.843913062071,"WDR45B",1
"GO:0001843","GO:0001843","neural tube closure","1/262","49/6818",0.854418137777551,0.939526786028345,0.843913062071,"PFN1",1
"GO:0007032","GO:0007032","endosome organization","1/262","49/6818",0.854418137777551,0.939526786028345,0.843913062071,"SNX3",1
"GO:0008593","GO:0008593","regulation of Notch signaling pathway","1/262","49/6818",0.854418137777551,0.939526786028345,0.843913062071,"ASCL1",1
"GO:0043500","GO:0043500","muscle adaptation","1/262","49/6818",0.854418137777551,0.939526786028345,0.843913062071,"IGFBP5",1
"GO:0050953","GO:0050953","sensory perception of light stimulus","1/262","49/6818",0.854418137777551,0.939526786028345,0.843913062071,"LUM",1
"GO:0060606","GO:0060606","tube closure","1/262","49/6818",0.854418137777551,0.939526786028345,0.843913062071,"PFN1",1
"GO:0016125","GO:0016125","sterol metabolic process","2/262","88/6818",0.858115892667989,0.942924370901914,0.846964881664585,"APOE/NPC2",2
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","2/262","88/6818",0.858115892667989,0.942924370901914,0.846964881664585,"IGFBP5/APOE",2
"GO:0001570","GO:0001570","vasculogenesis","1/262","50/6818",0.860053009679203,0.943715753811421,0.847675727150168,"ZFP36L1",1
"GO:0006368","GO:0006368","transcription elongation by RNA polymerase II promoter","1/262","50/6818",0.860053009679203,0.943715753811421,0.847675727150168,"ELOB",1
"GO:0007492","GO:0007492","endoderm development","1/262","50/6818",0.860053009679203,0.943715753811421,0.847675727150168,"ZFP36L1",1
"GO:0060349","GO:0060349","bone morphogenesis","1/262","50/6818",0.860053009679203,0.943715753811421,0.847675727150168,"COL3A1",1
"GO:0051962","GO:0051962","positive regulation of nervous system development","3/262","124/6818",0.861715934269976,0.944871978828372,0.848714285506363,"MDK/ASCL1/CRABP2",3
"GO:0071219","GO:0071219","cellular response to molecule of bacterial origin","3/262","124/6818",0.861715934269976,0.944871978828372,0.848714285506363,"CCL2/GSTP1/XBP1",3
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","2/262","89/6818",0.862412772937571,0.945301915778214,0.849100468650084,"MDK/AREG",2
"GO:0071559","GO:0071559","response to transforming growth factor beta","4/262","158/6818",0.863249345825204,0.945416065683656,0.849203001752566,"ZFP36L1/COL3A1/HSPA5/COL1A2",4
"GO:0010562","GO:0010562","positive regulation of phosphorus metabolic process","13/262","435/6818",0.863431242450611,0.945416065683656,0.849203001752566,"COX2/ENO1/HLA-DRB1/CALCA/TMSB4X/AGER/RACK1/HSP90AA1/EFNA1/RAC1/AREG/RPS3/EGR1",13
"GO:0045937","GO:0045937","positive regulation of phosphate metabolic process","13/262","435/6818",0.863431242450611,0.945416065683656,0.849203001752566,"COX2/ENO1/HLA-DRB1/CALCA/TMSB4X/AGER/RACK1/HSP90AA1/EFNA1/RAC1/AREG/RPS3/EGR1",13
"GO:0006066","GO:0006066","alcohol metabolic process","5/262","191/6818",0.864556842217457,0.946264224562042,0.849964845232524,"TPI1/APOE/SCNN1B/AKR1B10/NPC2",5
"GO:0006766","GO:0006766","vitamin metabolic process","1/262","51/6818",0.865470579339966,0.946264224562042,0.849964845232524,"NNMT",1
"GO:0007051","GO:0007051","spindle organization","2/262","90/6818",0.866590568745555,0.946264224562042,0.849964845232524,"RPS3/EZR",2
"GO:0010821","GO:0010821","regulation of mitochondrion organization","2/262","90/6818",0.866590568745555,0.946264224562042,0.849964845232524,"SLC25A6/GPX1",2
"GO:0051648","GO:0051648","vesicle localization","2/262","90/6818",0.866590568745555,0.946264224562042,0.849964845232524,"SDC1/TMED9",2
"GO:0071772","GO:0071772","response to BMP","2/262","90/6818",0.866590568745555,0.946264224562042,0.849964845232524,"CHRDL2/EGR1",2
"GO:0071773","GO:0071773","cellular response to BMP stimulus","2/262","90/6818",0.866590568745555,0.946264224562042,0.849964845232524,"CHRDL2/EGR1",2
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","3/262","126/6818",0.868889417927294,0.946264224562042,0.849964845232524,"CCL2/ANXA1/MUC1",3
"GO:0005975","GO:0005975","carbohydrate metabolic process","8/262","287/6818",0.869091179828703,0.946264224562042,0.849964845232524,"GAPDH/PGK1/ENO1/LDHA/IGFBP4/TFF3/TPI1/NNMT",8
"GO:0007219","GO:0007219","Notch signaling pathway","2/262","91/6818",0.870652043340646,0.946264224562042,0.849964845232524,"KRT19/ASCL1",2
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity","2/262","91/6818",0.870652043340646,0.946264224562042,0.849964845232524,"DAP/TMSB4X",2
"GO:0048659","GO:0048659","smooth muscle cell proliferation","2/262","91/6818",0.870652043340646,0.946264224562042,0.849964845232524,"IGFBP5/APOE",2
"GO:0006476","GO:0006476","protein deacetylation","1/262","52/6818",0.870679195892786,0.946264224562042,0.849964845232524,"NNMT",1
"GO:0007156","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","1/262","52/6818",0.870679195892786,0.946264224562042,0.849964845232524,"BSG",1
"GO:0014020","GO:0014020","primary neural tube formation","1/262","52/6818",0.870679195892786,0.946264224562042,0.849964845232524,"PFN1",1
"GO:0019915","GO:0019915","lipid storage","1/262","52/6818",0.870679195892786,0.946264224562042,0.849964845232524,"APOE",1
"GO:0048640","GO:0048640","negative regulation of developmental growth","1/262","52/6818",0.870679195892786,0.946264224562042,0.849964845232524,"SPP1",1
"GO:1903510","GO:1903510","mucopolysaccharide metabolic process","1/262","52/6818",0.870679195892786,0.946264224562042,0.849964845232524,"BGN",1
"GO:1905037","GO:1905037","autophagosome organization","1/262","52/6818",0.870679195892786,0.946264224562042,0.849964845232524,"WDR45B",1
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission","4/262","161/6818",0.872757058417656,0.946264224562042,0.849964845232524,"CCL2/TYROBP/AGER/APOE",4
"GO:0007276","GO:0007276","gamete generation","6/262","226/6818",0.872999190306452,0.946264224562042,0.849964845232524,"MDK/WFDC2/SPINK1/CCNI/H3-3B/PAEP",6
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity","5/262","194/6818",0.873254857547759,0.946264224562042,0.849964845232524,"GSTP1/AGER/APOE/CCNI/RPS3",5
"GO:0070925","GO:0070925","organelle assembly","10/262","350/6818",0.873402325230673,0.946264224562042,0.849964845232524,"SDC1/KRT19/ARF4/RPL5/RPL11/RPL10/WDR45B/ACTG1/RPS3/EZR",10
"GO:0043009","GO:0043009","chordate embryonic development","9/262","320/6818",0.874411372170193,0.946264224562042,0.849964845232524,"ZFP36L1/KRT19/COL3A1/ND4/TM4SF1/BRK1/PFN1/TRIM28/YBX1",9
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus","2/262","92/6818",0.874599924375262,0.946264224562042,0.849964845232524,"GSTP1/ISG15",2
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","1/262","53/6818",0.875686888868856,0.946264224562042,0.849964845232524,"CCNI",1
"GO:0007040","GO:0007040","lysosome organization","1/262","53/6818",0.875686888868856,0.946264224562042,0.849964845232524,"GRN",1
"GO:0007612","GO:0007612","learning","1/262","53/6818",0.875686888868856,0.946264224562042,0.849964845232524,"ARF4",1
"GO:0021761","GO:0021761","limbic system development","1/262","53/6818",0.875686888868856,0.946264224562042,0.849964845232524,"MDK",1
"GO:0030512","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","1/262","53/6818",0.875686888868856,0.946264224562042,0.849964845232524,"HSPA5",1
"GO:0035637","GO:0035637","multicellular organismal signaling","1/262","53/6818",0.875686888868856,0.946264224562042,0.849964845232524,"ATP1B1",1
"GO:0051261","GO:0051261","protein depolymerization","1/262","53/6818",0.875686888868856,0.946264224562042,0.849964845232524,"DSTN",1
"GO:0080171","GO:0080171","lytic vacuole organization","1/262","53/6818",0.875686888868856,0.946264224562042,0.849964845232524,"GRN",1
"GO:2000628","GO:2000628","regulation of miRNA metabolic process","1/262","53/6818",0.875686888868856,0.946264224562042,0.849964845232524,"EGR1",1
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","3/262","128/6818",0.87573395687062,0.946264224562042,0.849964845232524,"COL3A1/APOE/RAC1",3
"GO:0018205","GO:0018205","peptidyl-lysine modification","4/262","162/6818",0.87579773975423,0.946264224562042,0.849964845232524,"MUC1/TRIM28/NNMT/EGR1",4
"GO:0034504","GO:0034504","protein localization to nucleus","4/262","162/6818",0.87579773975423,0.946264224562042,0.849964845232524,"RPL11/HSP90AA1/TRIM28/HDGF",4
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling","4/262","162/6818",0.87579773975423,0.946264224562042,0.849964845232524,"CCL2/TYROBP/AGER/APOE",4
"GO:0051640","GO:0051640","organelle localization","7/262","259/6818",0.87660149768211,0.946802871103728,0.850448674814744,"SDC1/CHGA/GRP/VAMP8/TMED9/EZR/YWHAZ",7
"GO:0044265","GO:0044265","cellular macromolecule catabolic process","14/262","472/6818",0.878008490084966,0.947058003453083,0.85067784286549,"ZFP36L1/RPL5/RPL11/ISG15/HSPA5/SCGB1A1/RACK1/XBP1/IFI27/ELOB/RPS27A/YBX1/UBC/PABPC1",14
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process","2/262","93/6818",0.878436902555431,0.947058003453083,0.85067784286549,"GSTP1/GPX1",2
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","3/262","129/6818",0.879036512411518,0.947058003453083,0.85067784286549,"ZFP36L1/HLA-DRB1/TYROBP",3
"GO:0001824","GO:0001824","blastocyst development","1/262","54/6818",0.880501380386425,0.947058003453083,0.85067784286549,"TM4SF1",1
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","1/262","54/6818",0.880501380386425,0.947058003453083,0.85067784286549,"AQP1",1
"GO:0034440","GO:0034440","lipid oxidation","1/262","54/6818",0.880501380386425,0.947058003453083,0.85067784286549,"ALOX15B",1
"GO:0035304","GO:0035304","regulation of protein dephosphorylation","1/262","54/6818",0.880501380386425,0.947058003453083,0.85067784286549,"LGALS3",1
"GO:0045638","GO:0045638","negative regulation of myeloid cell differentiation","1/262","54/6818",0.880501380386425,0.947058003453083,0.85067784286549,"ZFP36L1",1
"GO:0045833","GO:0045833","negative regulation of lipid metabolic process","1/262","54/6818",0.880501380386425,0.947058003453083,0.85067784286549,"APOE",1
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","1/262","54/6818",0.880501380386425,0.947058003453083,0.85067784286549,"IGFBP5",1
"GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity","1/262","54/6818",0.880501380386425,0.947058003453083,0.85067784286549,"CCNI",1
"GO:2001252","GO:2001252","positive regulation of chromosome organization","1/262","54/6818",0.880501380386425,0.947058003453083,0.85067784286549,"TRIM28",1
"GO:0006643","GO:0006643","membrane lipid metabolic process","2/262","94/6818",0.882165630446067,0.947964739210821,0.85149230197531,"PSAP/SFTPB",2
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","2/262","94/6818",0.882165630446067,0.947964739210821,0.85149230197531,"EFNA1/AREG",2
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","3/262","130/6818",0.88226118700891,0.947964739210821,0.85149230197531,"AGER/S100A9/RPS3",3
"GO:0033365","GO:0033365","protein localization to organelle","13/262","446/6818",0.884835147165765,0.948419191886305,0.851900505929299,"ARF4/RPL11/CPE/ISG15/HSPA5/RN7SL1/HSP90AA1/ROMO1/CHGA/TRIM28/YBX1/HDGF/EZR",13
"GO:0008585","GO:0008585","female gonad development","1/262","55/6818",0.885130096876484,0.948419191886305,0.851900505929299,"HSPA5",1
"GO:0014013","GO:0014013","regulation of gliogenesis","1/262","55/6818",0.885130096876484,0.948419191886305,0.851900505929299,"MDK",1
"GO:0016571","GO:0016571","histone methylation","1/262","55/6818",0.885130096876484,0.948419191886305,0.851900505929299,"NNMT",1
"GO:0030316","GO:0030316","osteoclast differentiation","1/262","55/6818",0.885130096876484,0.948419191886305,0.851900505929299,"TYROBP",1
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","1/262","55/6818",0.885130096876484,0.948419191886305,0.851900505929299,"RHOB",1
"GO:0090263","GO:0090263","positive regulation of canonical Wnt signaling pathway","1/262","55/6818",0.885130096876484,0.948419191886305,0.851900505929299,"RPS12",1
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","1/262","55/6818",0.885130096876484,0.948419191886305,0.851900505929299,"RPS16",1
"GO:1901361","GO:1901361","organic cyclic compound catabolic process","6/262","231/6818",0.885628288058368,0.948625327885724,0.852085663888667,"ZFP36L1/SPP1/APOE/SCGB1A1/YBX1/PABPC1",6
"GO:0060562","GO:0060562","epithelial tube morphogenesis","4/262","166/6818",0.887342690589301,0.94981461563538,0.853153920250722,"MDK/PFN1/AREG/RHOB",4
